date,model,alpha,var,es,realized_loss,fz_score
2022-04-26,MS_POT_Mixture,0.95,0.016782556518473817,0.029892042941810006,-0.0144551408404643,-3.948724029236546
2022-04-27,MS_POT_Mixture,0.95,0.017160442167156204,0.030615225037778915,0.0094862965799431,-3.925737966681325
2022-04-28,MS_POT_Mixture,0.95,0.015519171122129562,0.02664868845491785,-0.0120555478734457,-4.042653807988257
2022-04-29,MS_POT_Mixture,0.95,0.01476840287178522,0.024624303680371627,0.0082975702003302,-4.104272313879268
2022-05-02,MS_POT_Mixture,0.95,0.014019707685037151,0.022279702932926596,0.001957832424116,-4.1748200134667055
2022-05-04,MS_POT_Mixture,0.95,0.013344589583390151,0.019928062435254863,0.0232033101901817,5.648320950183827
2022-05-05,MS_POT_Mixture,0.95,0.03342496250860946,0.049270989384017014,-0.0003028023644061,-3.332029496618517
2022-05-06,MS_POT_Mixture,0.95,0.01810498701771582,0.032652433729421615,0.016402205362178,-3.8673600032851994
2022-05-09,MS_POT_Mixture,0.95,0.023715936053154637,0.041409786578626394,0.0066885009232451,-3.6115247225139404
2022-05-10,MS_POT_Mixture,0.95,0.016927844105457508,0.029995107471179085,0.0037981728230063,-3.942367487538451
2022-05-11,MS_POT_Mixture,0.95,0.014292166934604606,0.022722270889078466,0.0045021126418402,-4.155415964393779
2022-05-12,MS_POT_Mixture,0.95,0.0136658352075877,0.02051037938949449,0.0224621478725792,4.3568901514778045
2022-05-13,MS_POT_Mixture,0.95,0.030201621610529313,0.046338504422718044,0.0016365617019766,-3.4200212151400256
2022-05-16,MS_POT_Mixture,0.95,0.016897164617261554,0.02991501535405971,-0.003803986233609,-3.9445558304872255
2022-05-17,MS_POT_Mixture,0.95,0.014167799978215727,0.022296314161917845,-0.0259814752129634,-4.167901518168071
2022-05-18,MS_POT_Mixture,0.95,0.03982934270843965,0.05468994337169558,0.0011692453072036,-3.1777999945817776
2022-05-19,MS_POT_Mixture,0.95,0.02242074184134153,0.039297563432786065,0.0268910708974037,-1.3909373771439144
2022-05-20,MS_POT_Mixture,0.95,0.04742825384442799,0.061954704169269015,-0.0284815608605715,-3.0158206225268605
2022-05-23,MS_POT_Mixture,0.95,0.04789370313803119,0.0624659871238268,0.0031680351601504,-3.0064165744488456
2022-05-24,MS_POT_Mixture,0.95,0.04088934859238003,0.056008275412231606,0.0055380610571896,-3.1521967694328463
2022-05-25,MS_POT_Mixture,0.95,0.02810092704251191,0.044983548883245836,0.0061802778185587,-3.4767650153823264
2022-05-26,MS_POT_Mixture,0.95,0.01790044175500124,0.03211971880319745,-0.0089670627708302,-3.8809813317149704
2022-05-27,MS_POT_Mixture,0.95,0.015035560967018182,0.025055531104865185,-0.0112107710150345,-4.08657117985782
2022-05-30,MS_POT_Mixture,0.95,0.01438240486044207,0.023013251298362566,-0.018716945110386,-4.146723202767244
2022-05-31,MS_POT_Mixture,0.95,0.017761559658144337,0.03188139268035013,0.00462310407988,-3.888619071646833
2022-06-01,MS_POT_Mixture,0.95,0.014586287896192039,0.023687052367091996,0.0037333670564133,-4.127035092914609
2022-06-02,MS_POT_Mixture,0.95,0.013717332398343562,0.020694885258570904,-0.0063498022602603,-4.215031855813674
2022-06-03,MS_POT_Mixture,0.95,0.013497222945691407,0.019892183953332233,0.0026315095876877,-4.238909481968431
2022-06-06,MS_POT_Mixture,0.95,0.013410495943516405,0.019563965814526196,0.0008897910968418,-4.2485966863407025
2022-06-07,MS_POT_Mixture,0.95,0.013291895023524453,0.019251503835593552,0.0092889550768917,-4.259731984431082
2022-06-08,MS_POT_Mixture,0.95,0.013490509653278328,0.019984947901711802,0.0036676783326505,-4.237742377486207
2022-06-09,MS_POT_Mixture,0.95,0.013364187087810892,0.019516491867427495,-0.0074221155706157,-4.251731636411997
2022-06-10,MS_POT_Mixture,0.95,0.01336449661509165,0.019517620334481782,0.0169098677448552,-0.618702267377131
2022-06-13,MS_POT_Mixture,0.95,0.015419045354106986,0.026078491143618654,0.0267339375202159,4.622177457204353
2022-06-14,MS_POT_Mixture,0.95,0.04504009989320018,0.058842128648163336,0.0026852114114221,-3.0674575309188556
2022-06-15,MS_POT_Mixture,0.95,0.03575445020009506,0.05075304226244652,0.0025425739848417,-3.276304761326471
2022-06-16,MS_POT_Mixture,0.95,0.020231838449753164,0.03601910724827636,0.021354848179315,-3.1384450030390285
2022-06-17,MS_POT_Mixture,0.95,0.04191919847446649,0.05609979942672594,0.004377862497838,-3.133397580993754
2022-06-20,MS_POT_Mixture,0.95,0.030431367248669593,0.04624250591659914,-0.0036973698916184,-3.415773722472454
2022-06-21,MS_POT_Mixture,0.95,0.017317855048000003,0.03061904236720457,-0.0186297219218027,-3.9205421556132194
2022-06-22,MS_POT_Mixture,0.95,0.02625666513780272,0.04267491820572905,0.0145242329496379,-3.538872328540761
2022-06-23,MS_POT_Mixture,0.95,0.030945902587166726,0.046847604492396375,-0.0092574646586046,-3.400290088706429
2022-06-24,MS_POT_Mixture,0.95,0.02039598566516174,0.036263759026952336,-0.0091247154617346,-3.7545020071579036
2022-06-27,MS_POT_Mixture,0.95,0.015984797049364948,0.027579119115935392,-0.0084234136068693,-4.011098536069206
2022-06-28,MS_POT_Mixture,0.95,0.014305130694917461,0.022759206042372318,-0.0011457767431705,-4.154242947420039
2022-06-29,MS_POT_Mixture,0.95,0.013509040264267323,0.020053359404957213,0.0032291792019122,-4.235703865438763
2022-06-30,MS_POT_Mixture,0.95,0.013361639597474342,0.019507202273270623,0.0011937935294284,-4.252012235107288
2022-07-01,MS_POT_Mixture,0.95,0.013300425094307088,0.019282895639030136,0.0017886549985601,-4.258784332034711
2022-07-04,MS_POT_Mixture,0.95,0.013289668569301692,0.019243322526902695,-0.0052742548822503,-4.2599792062726305
2022-07-05,MS_POT_Mixture,0.95,0.013302286711790408,0.019289747875203926,0.0015483695040555,-4.25857755255144
2022-07-06,MS_POT_Mixture,0.95,0.013497654359745575,0.019606755700401535,-0.0112546182245321,-4.243462541997868
2022-07-07,MS_POT_Mixture,0.95,0.013725409390043094,0.020389974126864715,-0.0089096826671292,-4.219566950734009
2022-07-08,MS_POT_Mixture,0.95,0.013690842581322327,0.02027476845090137,-0.0054213258871873,-4.223113047024275
2022-07-11,MS_POT_Mixture,0.95,0.013568071762726053,0.019853755802679535,0.0002836061400529,-4.23596132264307
2022-07-12,MS_POT_Mixture,0.95,0.013503478729331983,0.019626938507599438,0.0097725714476848,-4.242844853089767
2022-07-13,MS_POT_Mixture,0.95,0.013766624290850318,0.020523628022068648,0.0057236413300785,-4.215408941643519
2022-07-14,MS_POT_Mixture,0.95,0.013653243618347867,0.020144607437378642,0.0017551946856914,-4.227056935676838
2022-07-15,MS_POT_Mixture,0.95,0.013534657728584832,0.019734824639942757,-0.0069120145803651,-4.239544360125658
2022-07-18,MS_POT_Mixture,0.95,0.013554711851832922,0.01980596016325911,-0.0141862024707188,-4.2373969711243
2022-07-19,MS_POT_Mixture,0.95,0.014094386582963837,0.021585426907811452,-0.0038045179061477,-4.18277843670173
2022-07-20,MS_POT_Mixture,0.95,0.013643430590592226,0.02011131937247033,-0.0109734592658458,-4.228076868668284
2022-07-21,MS_POT_Mixture,0.95,0.013784685202235808,0.020581909031174454,-0.0050957145121648,-4.213595141592222
2022-07-22,MS_POT_Mixture,0.95,0.013586458452760457,0.019917811989488686,-0.0068537552301666,-4.2340148209498665
2022-07-25,MS_POT_Mixture,0.95,0.0135692183696747,0.019857858018492904,0.0053042419636502,-4.235838157841614
2022-07-26,MS_POT_Mixture,0.95,0.013574668052190838,0.019877355743765507,0.0088873336833467,-4.23525287660787
2022-07-27,MS_POT_Mixture,0.95,0.01373966096138005,0.02043629342178182,-0.0095365595600848,-4.218126188724343
2022-07-28,MS_POT_Mixture,0.95,0.013730796002205854,0.02040749414012237,-0.0171458965295262,-4.219022021471786
2022-07-29,MS_POT_Mixture,0.95,0.015204585422024772,0.024917434878862256,-0.0134155614131158,-4.081988862657406
2022-08-01,MS_POT_Mixture,0.95,0.015271497502144498,0.025121992123846897,-0.0105397924018547,-4.076118065259349
2022-08-02,MS_POT_Mixture,0.95,0.014548687611982768,0.02296260788076497,-0.0003112792114048,-4.140306453210917
2022-08-03,MS_POT_Mixture,0.95,0.013726190495694375,0.020392515652593278,-0.0024587830727669,-4.219487903380189
2022-08-04,MS_POT_Mixture,0.95,0.013414350632748196,0.01959464858067717,0.0003537741781412,-4.247906221695025
2022-08-05,MS_POT_Mixture,0.95,0.013372053294522854,0.019446770821851804,-0.0008913297215996,-4.252450918094427
2022-08-08,MS_POT_Mixture,0.95,0.013358967770983611,0.019400833923288854,-0.0073075990121405,-4.253862240955956
2022-08-10,MS_POT_Mixture,0.95,0.013421626832241003,0.019620089587900718,-0.000550509541612,-4.247125542733306
2022-08-11,MS_POT_Mixture,0.95,0.013371082126627801,0.0194433646524802,-0.0070609421403666,-4.252555574745234
2022-08-12,MS_POT_Mixture,0.95,0.013419602105737827,0.019613012839927283,-0.0022145679837284,-4.24734270297631
2022-08-16,MS_POT_Mixture,0.95,0.013372286101826536,0.019447587270558113,-0.007155855032733,-4.252425832002038
2022-08-17,MS_POT_Mixture,0.95,0.013422214808280132,0.019622144277497727,-0.0066537379070216,-4.2470624910125
2022-08-18,MS_POT_Mixture,0.95,0.013426080387990171,0.019635648312330597,-0.000682437022927,-4.246648089589027
2022-08-19,MS_POT_Mixture,0.95,0.013371959648819952,0.01944644240086605,0.0110907513899549,-4.252461009091009
2022-08-22,MS_POT_Mixture,0.95,0.013757830582092805,0.02079478599594766,0.0151921485542088,-2.8319552894641182
2022-08-23,MS_POT_Mixture,0.95,0.015374027194496001,0.025725551549081467,-0.004950408657946,-4.062653547405774
2022-08-24,MS_POT_Mixture,0.95,0.0139082994321159,0.0212826846343794,-0.0015603930328352,-4.196358409602826
2022-08-25,MS_POT_Mixture,0.95,0.013487188849029646,0.019848139759092095,0.0046971967955087,-4.240125952450266
2022-08-26,MS_POT_Mixture,0.95,0.01344965538285786,0.019717844585962346,-0.0020780947938819,-4.24412547588527
2022-08-29,MS_POT_Mixture,0.95,0.013379017852453023,0.019471182877202238,0.0141090551859436,-3.5018364129233093
2022-08-30,MS_POT_Mixture,0.95,0.014301879255109146,0.02257032827546753,-0.0254574554274316,-4.157460692420966
2022-09-01,MS_POT_Mixture,0.95,0.038406677293524115,0.052427586676246835,0.0122657125065035,-3.215756175357672
2022-09-02,MS_POT_Mixture,0.95,0.036351813836881186,0.05101450354625257,0.0001910688459375,-3.2630672852186713
2022-09-05,MS_POT_Mixture,0.95,0.020406744857505748,0.03605128324245668,-0.0071780262893559,-3.756765150321308
2022-09-06,MS_POT_Mixture,0.95,0.015541993332139127,0.02612912648710995,0.0005776199157346,-4.049889745828633
2022-09-07,MS_POT_Mixture,0.95,0.013985709731211977,0.021099617691813895,0.0017686636555011,-4.195658502508192
2022-09-08,MS_POT_Mixture,0.95,0.013665059158321516,0.019955582577851873,-0.0098439023835124,-4.229472594169842
2022-09-09,MS_POT_Mixture,0.95,0.01373664441780362,0.020222564285401215,-0.001942047795601,-4.221683130154261
2022-09-12,MS_POT_Mixture,0.95,0.013592589109641184,0.019686206701102334,-0.0057590802792838,-4.237374473875213
2022-09-13,MS_POT_Mixture,0.95,0.013591406395171642,0.01968188635563555,-0.0074265566640349,-4.237502487465836
2022-09-14,MS_POT_Mixture,0.95,0.01362451994002182,0.01980456592167988,0.0036758453208641,-4.233894340438353
2022-09-15,MS_POT_Mixture,0.95,0.013599968981687475,0.019713206419559166,0.0070427023794097,-4.23657522277904
2022-09-16,MS_POT_Mixture,0.95,0.013678135062186016,0.020005715531982084,0.0195752033704768,1.667357640376113
2022-09-19,MS_POT_Mixture,0.95,0.01910261887694159,0.033847163849208155,-0.0052001443746094,-3.8215213528743393
2022-09-20,MS_POT_Mixture,0.95,0.014944817640914784,0.02423223518256063,-0.0109486540312579,-4.103338560097819
2022-09-21,MS_POT_Mixture,0.95,0.014432914438808356,0.022622893449833145,0.0055101585161579,-4.1508146303331515
2022-09-22,MS_POT_Mixture,0.95,0.013898568987421093,0.020801989297227118,0.0050101073108318,-4.204570125574078
2022-09-23,MS_POT_Mixture,0.95,0.013709707934489399,0.020124463651123546,0.0173045408909074,-0.6519732133276297
2022-09-26,MS_POT_Mixture,0.95,0.016286444646725136,0.02792379842433257,0.0181144013493809,-2.68578347758128
2022-09-27,MS_POT_Mixture,0.95,0.027815828861521553,0.04390432193493697,0.0005231876910193,-3.49218691795203
2022-09-28,MS_POT_Mixture,0.95,0.01653398928528097,0.028602381642990473,0.0087876772469355,-3.9762019147043914
2022-09-29,MS_POT_Mixture,0.95,0.015165481579184256,0.024908614695822,0.0024052250050792,-4.083696721615387
2022-09-30,MS_POT_Mixture,0.95,0.013970562806622181,0.021048228236253116,-0.0162923125267817,-4.197198331216243
2022-10-03,MS_POT_Mixture,0.95,0.01503313800467563,0.02450134359672158,0.012183178897324,-4.095463500932767
2022-10-04,MS_POT_Mixture,0.95,0.015363343552494996,0.025517961061111576,-0.0226550952685504,-4.066312722711997
2022-10-06,MS_POT_Mixture,0.95,0.03319557896559617,0.04844946923094572,-0.0033231164632058,-3.342075121146716
2022-10-07,MS_POT_Mixture,0.95,0.017793863920570023,0.03130104204597306,0.0009900230150986,-3.8956287606060513
2022-10-10,MS_POT_Mixture,0.95,0.014623843207431599,0.023051945774049995,0.0042627183291925,-4.1356185973238855
2022-10-11,MS_POT_Mixture,0.95,0.014005886047165647,0.020937420614828842,0.0150449936685785,-3.2046927056708947
2022-10-12,MS_POT_Mixture,0.95,0.015189522229977841,0.024813477482628757,-0.008212331644389,-4.084220261421242
2022-10-13,MS_POT_Mixture,0.95,0.014293269234291988,0.021933715233382257,0.0064005234917517,-4.168072854106256
2022-10-14,MS_POT_Mixture,0.95,0.013995566574879294,0.020901110924856886,-0.0100205145326987,-4.198344225981846
2022-10-17,MS_POT_Mixture,0.95,0.013975022393870856,0.020825688335998613,-0.0073107978348221,-4.200520715780848
2022-10-18,MS_POT_Mixture,0.95,0.013853926152529483,0.020377449194199097,-0.0100664487390829,-4.213460849218572
2022-10-19,MS_POT_Mixture,0.95,0.013916672456632738,0.020609314756037028,-0.0014457922593648,-4.206750843322856
2022-10-20,MS_POT_Mixture,0.95,0.013762016008876015,0.020028436181201332,-0.0029478254394111,-4.223478364641009
2022-10-21,MS_POT_Mixture,0.95,0.013729952179480063,0.01990943660495058,-0.0007029866326317,-4.22694113151691
2022-10-24,MS_POT_Mixture,0.95,0.01371715931770118,0.01986186367529498,-0.008748972260095,-4.228325777504917
2022-10-25,MS_POT_Mixture,0.95,0.013810535856304837,0.020210865581309665,0.0042049504521588,-4.218212584378213
2022-10-27,MS_POT_Mixture,0.95,0.013778507484436028,0.020090552394649807,-0.0045545202832827,-4.221685363566951
2022-10-28,MS_POT_Mixture,0.95,0.013747159835341295,0.01997327057750967,-0.0028066628790527,-4.225082515180464
2022-10-31,MS_POT_Mixture,0.95,0.013725624519086214,0.019893354398467396,-0.0125926096268805,-4.22740926540237
2022-11-01,MS_POT_Mixture,0.95,0.014011082952418716,0.020955678395802604,-0.0073678438770083,-4.19674007071227
2022-11-02,MS_POT_Mixture,0.95,0.013866705073438037,0.02042553574566875,0.0034531529072475,-4.212078766786392
2022-11-03,MS_POT_Mixture,0.95,0.013781953725700206,0.02010351855492047,0.001668738878993,-4.221311094279608
2022-11-04,MS_POT_Mixture,0.95,0.013739279586591758,0.019944060027956175,-0.0035638102334325,-4.225933116989196
2022-11-07,MS_POT_Mixture,0.95,0.013728303488169717,0.0199033111695403,-0.0047164462855731,-4.227119441524376
2022-11-09,MS_POT_Mixture,0.95,0.013632523634157925,0.019890489217707412,0.0025193100341803,-4.232134589016945
2022-11-10,MS_POT_Mixture,0.95,0.013633074036670436,0.019892495896177472,0.0071190060025469,-4.23207517732105
2022-11-11,MS_POT_Mixture,0.95,0.013733570229337636,0.020256334454063715,-0.0176760277314828,-4.221298806258312
2022-11-14,MS_POT_Mixture,0.95,0.015115720914519673,0.02478071609782954,0.0011204729970374,-4.0877103237966885
2022-11-15,MS_POT_Mixture,0.95,0.013967427877281606,0.021106732012132475,-0.0040427413587009,-4.196410964027087
2022-11-16,MS_POT_Mixture,0.95,0.01371313362981384,0.020182490815242808,-0.0003395534967851,-4.223482892915757
2022-11-17,MS_POT_Mixture,0.95,0.013634500585483366,0.019897696033394998,0.0035778894143715,-4.231921213945084
2022-11-18,MS_POT_Mixture,0.95,0.013647094622416402,0.019943552678559108,0.0019780888419361,-4.2305633250706
2022-11-21,MS_POT_Mixture,0.95,0.013631443994954707,0.019886552510637548,0.0081004497747084,-4.232251141159994
2022-11-22,MS_POT_Mixture,0.95,0.013773113146923525,0.020401142728267502,-0.0046286016308605,-4.21704957565968
2022-11-23,MS_POT_Mixture,0.95,0.01366999231065412,0.020026688115101582,-0.0012626606067816,-4.228100724045057
2022-11-24,MS_POT_Mixture,0.95,0.01362375166743545,0.019858493506539298,-0.0118010428622143,-4.233081928827206
2022-11-25,MS_POT_Mixture,0.95,0.01386028418299512,0.020722230268088965,-0.0015488019469054,-4.207687589750998
2022-11-28,MS_POT_Mixture,0.95,0.013669560906555335,0.020025124637561363,-0.0026972005940332,-4.2281470462737865
2022-11-29,MS_POT_Mixture,0.95,0.013627582791599396,0.01987246772901448,-0.0029746977400658,-4.232668121890373
2022-11-30,MS_POT_Mixture,0.95,0.013618916746078647,0.019840895277165243,-0.0075073835684748,-4.23360369128353
2022-12-01,MS_POT_Mixture,0.95,0.013678066837282492,0.020055931423440164,-0.0028825767148602,-4.227234246130175
2022-12-02,MS_POT_Mixture,0.95,0.013630580710308128,0.019883404207840964,0.0062066174425393,-4.232344349613943
2022-12-05,MS_POT_Mixture,0.95,0.013702513058794392,0.020144235749199577,-0.000264788725997,-4.224617048042237
2022-12-06,MS_POT_Mixture,0.95,0.013632175013968784,0.019889218112804755,0.0031223832280691,-4.232172222264413
2022-12-07,MS_POT_Mixture,0.95,0.013640119638622394,0.0199181672960142,0.0044216639141222,-4.231315067959548
2022-12-08,MS_POT_Mixture,0.95,0.013609910245175806,0.01976604330985174,-0.0026284549446723,-4.235239741027577
2022-12-09,MS_POT_Mixture,0.95,0.013569887993088335,0.019621961234333917,0.0060772113035933,-4.2395395248578005
2022-12-12,MS_POT_Mixture,0.95,0.013645383040162214,0.019894257800334963,-2.977698935843848e-05,-4.231428584381682
2022-12-13,MS_POT_Mixture,0.95,0.013576813595724269,0.019646627964629106,-0.0059749084955102,-4.238798983008802
2022-12-14,MS_POT_Mixture,0.95,0.01359587427205761,0.01971445391496217,-0.0028067185510282,-4.236763298540991
2022-12-15,MS_POT_Mixture,0.95,0.013567206160750474,0.01961240555177838,0.013238173588299,-4.239826424865776
2022-12-16,MS_POT_Mixture,0.95,0.014268307993365769,0.022000013850305488,0.007954506384605,-4.168153150127186
