model,alpha,exception_date,realized_loss,var_forecast
FHS,0.95,2023-01-27,0.0162048389496388,0.0128698678153573
FHS,0.95,2023-02-22,0.0153983109464969,0.013669320702782492
FHS,0.95,2023-03-13,0.0149624166878137,0.013399590921967254
FHS,0.95,2023-07-21,0.0117889545859248,0.010094742850778595
FHS,0.95,2023-08-02,0.0105451544933879,0.010094742850778595
FHS,0.95,2023-09-20,0.0115850988033336,0.010031872472373858
FHS,0.95,2023-10-23,0.013440223951969,0.011249472293890618
FHS,0.95,2023-10-26,0.013949914095014,0.011249472293890618
FHS,0.95,2023-12-20,0.0142221227330497,0.012603930726907204
FHS,0.95,2024-01-17,0.0211157704737447,0.012174425919173795
FHS,0.95,2024-01-23,0.0179000980548101,0.012174425919173795
FHS,0.95,2024-03-13,0.0152483933565969,0.012944720816741973
FHS,0.95,2024-05-09,0.015590012996666,0.012980073537104581
FHS,0.95,2024-06-04,0.0611241959627575,0.013711288694601122
FHS,0.95,2024-08-02,0.0117921908833044,0.011043014662697193
FHS,0.95,2024-08-05,0.0271517531414515,0.011043014662697193
FHS,0.95,2024-09-30,0.0141606918570764,0.013980501081576314
FHS,0.95,2024-10-03,0.02142424417261,0.013980501081576314
FHS,0.95,2025-01-06,0.0163251287258849,0.01585807010779637
FHS,0.95,2025-02-28,0.018820968141259,0.011083339191880415
FHS,0.95,2025-04-01,0.0151507672965339,0.014492797242517083
FHS,0.95,2025-04-04,0.0149782355814721,0.014492797242517083
FHS,0.95,2025-04-07,0.0329701369044216,0.014492797242517083
FHS,0.975,2022-01-24,0.0269272102621386,0.01863685269567221
FHS,0.975,2022-02-14,0.0310946906967536,0.023559277477666
FHS,0.975,2022-02-24,0.0489602690308219,0.023559277477666
FHS,0.975,2022-06-13,0.0267339375202159,0.02236498278001024
FHS,0.975,2022-12-15,0.013238173588299,0.01253570353012603
FHS,0.975,2022-12-23,0.0178413752680846,0.01253570353012603
FHS,0.975,2023-01-27,0.0162048389496388,0.01616564198682434
FHS,0.975,2024-01-17,0.0211157704737447,0.015180697813523257
FHS,0.975,2024-01-23,0.0179000980548101,0.015180697813523257
FHS,0.975,2024-06-04,0.0611241959627575,0.016925741809891013
FHS,0.975,2024-08-05,0.0271517531414515,0.013508167148718468
FHS,0.975,2024-10-03,0.02142424417261,0.017008918207528142
FHS,0.975,2025-02-28,0.018820968141259,0.013480905190108791
FHS,0.975,2025-04-07,0.0329701369044216,0.017651340690690936
FHS,0.99,2022-01-24,0.0269272102621386,0.026067174223337843
FHS,0.99,2022-02-24,0.0489602690308219,0.03313851432271749
FHS,0.99,2024-01-17,0.0211157704737447,0.020979565796757357
FHS,0.99,2024-06-04,0.0611241959627575,0.023084853458697877
FHS,0.99,2024-08-05,0.0271517531414515,0.01860100593492578
FHS,0.99,2025-02-28,0.018820968141259,0.018580184975551774
FHS,0.99,2025-04-07,0.0329701369044216,0.024123783544708483
